acid,epoxide,tg
Cc1cc(C)cc(NC(=O)CN(CCOCC(=O)O)CCOCC(=O)O)c1,CC(C)NC(=O)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,354.466
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)NCCCN1CCOCC1,CCN(Cc1ccc(C(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)cc1)C(C)C,343.7937
CN(Cc1ccccc1)C(=O)CNC(=O)N(CCC(=O)O)CCC(=O)O,COC(=O)c1cc(C)cc(NC(=O)N(CC2CO2)CC2CO2)c1,383.4618
NC(CC(=O)O)C(=O)Nc1ccc(O)c(C(=O)O)c1,CCN1CCN(c2ccc(NC(=O)C(=O)N(CC3CO3)CC3CO3)c(C)c2)CC1,412.3998
COc1cccc(C(=O)N2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)c1OC,Cc1cccc(CN(C)C(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)c1,392.8479
Cc1c(C(=O)N(CCC(=O)O)CCC(=O)O)cnn1C(C)(C)C,Cc1cc(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)ccc1CN(C)C,353.6153
COC(=O)c1cc(NC(=O)CC2(C(=O)O)CCCCC2)cc(C(=O)O)c1,O=C(Cc1cccc(OCc2cccnc2)c1)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,399.3438
COC(=O)c1ccc(NC(=O)NC(COCC(=O)O)COCC(=O)O)cc1OC,COc1nc(C)ccc1C(=O)NCc1ccc(OCC2CO2)c(OCC2CO2)c1,370.0579
O=C(O)COCc1ccc(CCNC(=O)c2cccc(COCC(=O)O)c2)cc1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)Nc1ccnc(N2CCCCC2)c1,399.1013
CCOCc1cccc(NC(=O)N(CCC(=O)O)CCC(=O)O)c1,O=C(O)c1ccccc1NC(=O)N(CC1CO1)CC1CO1,438.438
COc1ccc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)cc1OCc1ccc2ccccc2n1,CC(=O)Nc1ccc(CNC(COCC2CO2)COCC2CO2)cc1,354.852
O=C(O)CCNN=Cc1ccccc1OCC(=O)O,NC1CCC(NC(=O)Nc2ccc(C(=O)N(CC3CO3)CC3CO3)cc2)CC1,406.6042
O=C(O)CCN(CCC(=O)O)C(=O)Nc1ccc(OCc2noc(C3CC3)n2)cc1,COc1ccc(C(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cn1,363.004
O=C(O)c1cc(NC(=O)C2CCCCC2)cc(C(=O)O)c1,Cc1ccc(COCC2CO2)cc1NC(=O)c1ccc(CN2CCC(COCC3CO3)CC2)cc1,404.0222
N#Cc1cccc(CN2CCC(NC(=O)N(CCC(=O)O)CCC(=O)O)CC2)c1,O=C(NCc1ccc(N2CCCCC2)nc1)c1cccc(OCC2CO2)c1OCC1CO1,378.9399
N#Cc1ccc(C(=O)CNC(=O)C(CCC(=O)O)CCC(=O)O)cc1,CN(C)c1ccc(CCC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,353.3029
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2cccn2C2CCNCC2)cc1,O=C(NCc1cccc(OCC2CO2)c1OCC1CO1)c1ccc(NC2CC2)nc1,433.7983
CC(C)(Cc1ccccc1)C(=O)N(CCC(=O)O)CCC(=O)O,O=C(COc1cccc(N2CCCC2=O)c1)N(CC1CO1)CC1CO1,397.0011
COc1ccc(OCCC(=O)Nc2cc(COCC(=O)O)cc(COCC(=O)O)c2)cc1,O=C(Nc1ccc(COc2ccccc2)cc1)N(CC1CO1)CC1CO1,373.0109
CN(C)CCOC1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,Cc1ccc(C(=O)NCc2ccc(N3CCCCC3)cc2)c(OCC2CO2)c1OCC1CO1,366.0986
O=C(O)COCCCOCCOCC(=O)O,O=C(COc1cccc(NC(=O)N(CCCOCC2CO2)CCOCC2CO2)c1)Nc1ccccc1,336.9117
COc1ccc(OC)c(CN(CCO)C(=O)C(CCC(=O)O)CCC(=O)O)c1,O=C(O)c1cc(OCC2CO2)c2cc(C(=O)O)cc(OCC3CO3)c2c1,381.7119
O=C(O)COCC(COCC(=O)O)NCc1cccc(C2CC2)c1,COc1ccc(N2CCN(CCNC(=O)c3ccc(C)c(OCC4CO4)c3OCC3CO3)CC2)cc1,342.2772
COc1cc(CNC(=O)NC(COCC(=O)O)COCC(=O)O)cc(OC)c1OC,CCc1ccc(OCC2CO2)c(C(=O)Nc2cc(C)cc(OCC3CO3)n2)c1,379.5203
O=C(O)CCN(CCC(=O)O)C(=O)c1ccncc1Oc1ccccc1,COc1ccc(C=CC(=O)N2CCC(C(=O)c3ccc(OCC4CO4)cc3)CC2)cc1OCC1CO1,389.3896
COc1cc(C(=O)O)cc(NC(=O)CC(C(=O)O)c2ccccc2)c1OC,Cc1cc(N=Cc2c(OCC3CO3)ccc3ccccc23)ccc1OCC1CO1,410.6382
O=C(O)CCN(CCC(=O)O)C(=O)CCCNC(=O)C1CC1,CCN(CC(=O)Nc1cccc(OC)c1)C(=O)c1cccc(OCC2CO2)c1OCC1CO1,343.8995
O=C(O)COCC(COCC(=O)O)NC(=O)Nc1ccc(CCN2CCOCC2)cc1,CCOC(=O)CCc1ccc(NC(=O)N(CCOCC2CO2)CCOCC2CO2)cc1,335.8929
Cc1ccc(C(N)=O)cc1NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O,COc1cc(CNCCc2ccc(OCC3CO3)cc2)ccc1OCC1CO1,349.5362
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)c2ccccc2Cn2cncn2)cc1,COc1cc(NC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)ccc1NC(C)=O,416.294
Cc1cccc(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)c1NC(=O)c1ccoc1C,CCc1cccc(CN2CCc3ccc(OCC4CO4)cc3CC2)c1OCC1CO1,403.7245
CCCCCOc1cc(CN(CCCOCC(=O)O)CCOCC(=O)O)ccc1OC,CC(C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)(c1ccccc1)c1ccccc1,327.7906
COc1ccc(CN(CCOCC(=O)O)CCOCC(=O)O)cc1C#N,CCCCN(CCCOCC1CO1)C(=O)NCc1cccc(COCC2CO2)c1,309.465
O=C(O)CCN(CCC(=O)O)C(=O)c1cccnc1C1CC1,Cc1ccc(C)c(C2CCN(C(=O)c3c(OCC4CO4)cccc3OCC3CO3)CC2)c1,361.2653
COCCn1cc(NC(=O)C(=O)N(CCC(=O)O)CCC(=O)O)ccc1=O,Cc1cc(CNC(=O)c2cccc(OCC3CO3)c2)cc(OCC2CO2)n1,402.3064
CC(C)(C)c1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1,CC(C)OCC(=O)NCc1cccc(OCC2CO2)c1OCC1CO1,389.7711
NC(=O)Cn1ccc(NC(=O)C(CCC(=O)O)CCC(=O)O)n1,COc1cc(C)cc(CNCCCNC(=O)c2cccc(OCC3CO3)c2)c1OCC1CO1,353.4314
O=C(O)CCC(=O)N(CC(=O)O)C1CCC1,O=C(COCCC1CO1)N(Cc1ccccc1)CC1CO1,319.3004
Cc1onc(COCC(=O)O)c1C(=O)Nc1cccc(CCOCC(=O)O)c1,CCCN(Cc1ccc(OC)cc1)C(=O)c1cccc(OCC2CO2)c1OCC1CO1,357.7033
O=C(O)CCN(CCC(=O)O)C(=O)CN(Cc1cccnc1)C1CC1,Cc1ccc(C(=O)O)cc1NC(=O)C(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,379.2399
CC1(C)C(=O)N(CCC(=O)O)C(=O)N1CCC(=O)O,O=C(CCC1CO1)NCC1CCN(CC(=O)NCC2CO2)CC1,345.3612
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)N2CCN(c3ccncc3)CC2)cc1,COc1ccc(CCNC(=O)c2cc3ccccc3c(OCC3CO3)n2)cc1OCC1CO1,380.5873
COc1cccc(C)c1NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O,COC(=O)CCOc1ccc(NC(=O)C(CC2CO2)CC2CO2)cc1,363.4055
Cn1c(C(=O)OCC(=O)N(CCC(=O)O)CCC(=O)O)cc2ccccc2c1=O,CCn1c(OCC2CO2)nc2ccc(C(=O)NCc3ccc(OCC4CO4)cc3)cc21,436.3375
COCCOCCNCCCCCCNC(=O)C(CCC(=O)O)CCC(=O)O,CCN(Cc1ccc(OC)cc1OC)C(=O)c1ccc(OCC2CO2)cc1OCC1CO1,309.4432
CCCCc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1cnc(OCC2CO2)c(CNC(=O)CNC(=O)Cc2ccc(OCC3CO3)cc2)c1,339.4891
O=C(O)COCC(COCC(=O)O)NC(=O)NCCCN1CCCC1,CCOc1cc(OCC2CO2)ccc1NC(=O)c1ccc(OCC2CO2)nc1C,378.0963
O=C(O)COCC(COCC(=O)O)NC(=O)NCc1ccco1,CN(C)Cc1ccccc1C(=O)N(CC1CO1)CC1CO1,374.1677
CCCCCCC(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,CN(CCCCNC(=O)Cc1ccc(OCC2CO2)cc1)C(=O)Cc1ccc(OCC2CO2)cc1,331.857
CCOCCOCCN1CCC(C(=O)O)(C(=O)O)CC1,CCC(Oc1ccccc1C)C(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,362.435
CCn1ncc(C(=O)N(CCC(=O)O)CCC(=O)O)c1C1CC1,O=C(COC(=O)c1cc(OCC2CO2)ccc1OCC1CO1)Nc1ccc2c(c1)CCC2,382.403
O=C(O)CCN(CCC(=O)O)C(=O)c1cnn(Cc2ccccc2)c1,O=C(Nc1cccc(CO)c1)c1cccc(OCC2CO2)c1OCC1CO1,385.7567
CCN(CCC(=O)O)Cc1ccc(N2CCC(C(=O)O)CC2)o1,CCNC(=O)c1ccc(CNC(=O)c2c(OCC3CO3)cccc2OCC2CO2)cc1,369.9383
O=C(O)COCCOCCNCCOCCOCC(=O)O,O=C(C(CC1CO1)CC1CO1)N(CCc1ccccc1)Cc1cccnc1,303.2341
Nc1ccc(CCNC(=O)N(CCC(=O)O)CCC(=O)O)cc1,Cc1ccccc1OCCN(CCOCC1CO1)CCOCC1CO1,307.9721
CCN(CC)C(=O)c1ccc(NC(=O)N(CCC(=O)O)CCC(=O)O)cc1,CCN1CCN(CCNC(=O)c2cccc(OCC3CO3)c2OCC2CO2)CC1,361.5916
CN(Cc1ccccc1)C(=O)CNCCNC(=O)C(CCC(=O)O)CCC(=O)O,O=C(c1c(OCC2CO2)cccc1OCC1CO1)N1CCCCCCC1,355.6897
CCc1oc(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)cc1C(=O)OC,CC(C)(C)N(Cc1ccc(OCC2CO2)cc1)C(=O)c1ccc(CNC(=O)C2CO2)cc1,420.8743
COCCCC(=O)N(CCO)CCNC(=O)C(CCC(=O)O)CCC(=O)O,O=C(NCc1cccc(OCC2CO2)n1)c1ccc(OCC2CO2)nc1,348.6457
Cc1ccc(C)c(N2CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC2)c1,O=C(NCCNCC(=O)N(CC1CO1)CC1CO1)c1ccc(C2CC2)cc1,332.6782
CN(CCOCC(=O)O)Cc1ccccc1OCCCCOCC(=O)O,Cc1cc(NC(=O)Cn2c(C)cc(OCC3CO3)cc2=O)ccc1OCC1CO1,331.7385
COc1ccc(O)c(NC(=O)C(CCC(=O)O)CCC(=O)O)c1,COc1ccc(C(=O)N2CCN(C(=O)c3cc(OCC4CO4)cc(OCC4CO4)n3)CC2)cc1,429.653
CC1(C)Oc2ccc(NC(=O)N(CCC(=O)O)CCC(=O)O)cc2O1,O=C(Cc1ccc(OCC2CO2)cc1)N1CCC(NCCC2CO2)CC1,376.0769
Cc1ccccc1C(=O)NC1CCN(C(=O)COC(=O)C(CCC(=O)O)CCC(=O)O)CC1,COC(=O)c1ccc(OC(C)C)c(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)c1,387.3262
O=C(O)CCCC(=O)N(CCCNCCC(=O)O)CC1CCCC1,Cc1ccc(N2CCC(NC(=O)Nc3ccc(C(=O)N(CC4CO4)CC4CO4)cc3)CC2)nc1,371.4536
CCOc1cccc(OCC(=O)N(CCC(=O)O)CCC(=O)O)c1,CCOc1ccc(OC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,325.2928
COc1c(NC(=O)CC2(C(=O)O)Cc3ccccc3C2)cccc1C(=O)O,O=C(c1cccc(OCC2CO2)c1OCC1CO1)N1CCN(c2ccccc2)C(=O)C1,456.8191
CCCn1nccc1NC(=O)CN(CCC(=O)O)CCC(=O)O,CC1CCN(CC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)CC1,323.9424
O=C(O)CCCCC(=O)NC(C(=O)O)c1cccc2ccccc12,O=C(Nc1ccc(Cn2cncn2)cc1)c1ccc(OCC2CO2)cc1OCC1CO1,393.6121
CN(C)CCn1cc(C(=O)N(CCC(=O)O)CCC(=O)O)cn1,COC(=O)CNC(=O)c1ccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1,379.9444
O=C(O)CCCCNC(=O)c1cc(C(=O)O)co1,CCOCc1ccccc1CNC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,425.8744
Cc1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1C(=O)N(C)C,COc1cc2c(cc1OCC1CO1)CCN(Cc1cccc(OC)c1OCC1CO1)C2,372.7805
CN(C)CCNC(=O)C1CCN(C(=O)C(CCC(=O)O)CCC(=O)O)CC1,COc1ccc(C(=O)NCCc2ccc(OC)c(OCC3CO3)c2)c(OCC2CO2)c1,375.4763
COc1ccc(C=C(C(=O)O)C(=Cc2ccc(OC)cc2)C(=O)O)cc1,COc1cc(CCCNC(=O)NCc2ccc(OCC3CO3)cc2)cc(OC)c1OCC1CO1,403.7054
O=C(O)COCc1ccc2ccccc2c1COCC(=O)O,COCCNC(=O)c1cccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)c1,361.8786
CN(CCCN(CCCOCC(=O)O)CCOCC(=O)O)c1ccccc1,COc1cccc(NC(=O)CCCC(=O)Nc2cccc(OC)c2OCC2CO2)c1OCC1CO1,323.6703
NC(=O)c1ccc(CN(C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)C2CC2)cc1,Cc1cc(C)c(OCC2CO2)cc1NC(=O)CCc1ccc2ccccc2c1OCC1CO1,461.0357
O=C(O)CC(=O)Nc1ccc(O)c(C(=O)N2CCC(CC(=O)O)CC2)c1,CC(=O)c1ccccc1OCCOC(=O)c1cc(OCC2CO2)c2ccccc2c1OCC1CO1,392.9042
O=C(O)CC(NCc1ccccc1N1CCCCC1)C(=O)O,CCOc1cc(C=CC(=O)Nc2ccc(OCC3CO3)cc2OC(C)C)ccc1OCC1CO1,366.0152
CCN(CC(=O)N(CCC(=O)O)CCC(=O)O)Cc1ccc2ccccc2c1,Cc1ccc(NC(=O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c(C)c1,405.727
CN(CC(=O)O)C(=O)c1ccc(C=CC(=O)O)o1,Cc1ccc(C(=O)Nc2cccc(OCC(N)=O)c2)c(OCC2CO2)c1OCC1CO1,390.8688
CC1(C)NC(=O)N(CCCC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)C1=O,CCC(=O)Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1,395.555
O=C(O)COCCOCCN(CCOCC(=O)O)C(=O)c1ccccc1N1CCOCC1,O=C(NCc1cccc(OCc2ccccn2)c1)c1ccc(OCC2CO2)cc1OCC1CO1,346.66
CCOc1ccccc1C(=O)NC(COCC(=O)O)COCC(=O)O,COc1cccc(N2CCN(C(=O)c3cccc(OCC4CO4)c3OCC3CO3)CC2)c1,355.6059
COc1ccc(C(=O)OCCC(=O)O)c(OCCC(=O)O)c1,CC(C)C(=O)Nc1cc(C(=O)N(CC2CO2)CC2CO2)ccn1,372.0918
Cc1cc(OCC(=O)N(CCC(=O)O)CCC(=O)O)ccc1C(C)C,CCc1ccccc1NC(=O)COC(=O)C=Cc1ccc(OCC2CO2)c(OCC2CO2)c1,389.666
COC(=O)c1cc(NC(=O)N2CCC(CCC(=O)O)CC2)cc(C(=O)O)c1,O=C(c1ccc(N2CCCCCC2)nc1)N(CC1CO1)CC1CO1,416.0267
O=C(O)CCN(CCC(=O)O)CC(=O)N(Cc1ccccc1)c1ccccc1,O=C(Nc1cccc(C(=O)N2CCCC2)c1)N(CCOCC1CO1)CCOCC1CO1,388.463
O=C(O)CCCCC(=O)NC1CCCN(CCC(=O)O)C1,Cc1cccc(CN(CC2CO2)CC2CO2)c1,332.5394
COc1cc(C=CC(=O)c2cc(C(=O)O)ccc2OC(C)C)ccc1C(=O)O,CN(C(=O)c1ccc(OCC2CO2)cc1)C1CC(NCC2CO2)C1,402.2754
Cc1ccc(C(O)CN(CCC(=O)O)CC(=O)O)cc1,CCOc1cc(CNC2CCN(C(=O)c3ccccc3OCC3CO3)CC2)ccc1OCC1CO1,336.3031
CC(C)(CNC(=O)N(CCC(=O)O)CCC(=O)O)Oc1ccccc1,O=C(Nc1ccccc1N1CCCC1)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,368.5677
CN(C)c1ncccc1C(=O)NCCNCC(=O)N(CCC(=O)O)CCC(=O)O,CCNC(=O)COC(=O)c1ccc(C)c(OCC2CO2)c1OCC1CO1,330.846
O=C(O)CCN(CCC(=O)O)C(=O)c1ccc(NC(=O)C(=O)N(Cc2ccccc2)C2CC2)cc1,COc1cc2c(cc1OCC1CO1)CCN(C(=O)c1ccc(C(C)=O)c(OCC3CO3)c1)C2,377.0159
O=C(O)COCC(COCC(=O)O)NC(=O)c1cc(Oc2ccccc2)ccc1O,CCOc1ccc(OC(=O)COC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,357.6456
COC(=O)CN(CC(=O)N(CCC(=O)O)CCC(=O)O)C1CC1,CC(C)N(C)CC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,304.2314
CC(C)Oc1ccc(N(C)C(=O)C(CCC(=O)O)CCC(=O)O)cc1,O=C(NCCN1CCC1)c1cccc(OCC2CO2)c1OCC1CO1,361.8329
CCc1ccc(C(=O)N2CCN(c3nnc(COCCC(=O)O)n3CCC(=O)O)CC2)cc1,COc1cccc(N2CCC(NC(=O)C=Cc3ccc(OCC4CO4)c(OCC4CO4)c3)CC2)c1,403.428
Cc1cc(CNC(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)on1,COc1ccccc1C(=O)C(=O)N(CC1CO1)CC1CO1,401.058
Cc1cc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)ccc1OC(C)C,N#Cc1ccc(CNC(=O)COC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)cc1,367.9916
O=C(O)CCC1CCN(C(=O)C(=O)Nc2cccc(C(=O)O)c2)CC1,CC(CCNC(=O)CCC1CO1)NC(=O)c1ccc(OCC2CO2)cc1,370.6033
Cc1ccc(OCc2nnc(N(CCC(=O)O)CCC(=O)O)n2C)cc1,O=C(CN1CCN(C(=O)C(=O)Nc2ccccc2CCC2CO2)CC1)NCC1CO1,376.9584
CC(C)c1ccc(CNC(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CCOc1cc(C(=O)O)ccc1NC(=O)c1ccc2ccc(OCC3CO3)cc2c1OCC1CO1,405.6298
O=C(O)CCCCCC(=O)O,CNC(=O)c1ccc(C(=O)OCC(=O)N(CC2CO2)CC2CO2)cn1,351.3332
O=C(O)CCCCCOC(=O)COCCC(=O)O,CN(Cc1ccccc1OCC1CO1)C(=O)NCCc1cccc(OCC2CO2)c1,361.3516
C#CCOc1cc(C(=O)O)ccc1C(=O)O,CCOc1cccc(CNC(=O)C(CC2CO2)CC2CO2)c1,380.8504
O=C(O)CCCONC(=O)Cc1ccc(OCCC(=O)O)cc1,Cc1cc(C(=O)NCc2nc(OCC3CO3)c3ccccc3n2)ccc1OCC1CO1,359.4482
CN(C(=O)NCc1cccc(COCC(=O)O)c1)C1CCC(COCC(=O)O)CC1,O=C(NCCc1ccc(OCC2CO2)c(OCC2CO2)c1)c1ccccc1NCc1cccnc1,362.6259
CN(CCOc1cccc(CNC(=O)N(CCC(=O)O)CCC(=O)O)c1)C1CCOCC1,CCOc1cc(COCC2CO2)ccc1OCCOCC1CO1,302.3615
O=C(O)CCN(CCC(=O)O)C(=O)C1CCN(Cc2ccccc2)CC1,O=C(Nc1ccc(C(=O)N(CC2CO2)CC2CO2)cc1)c1cnn(C2CCC2)c1,414.6408
O=C(O)c1ccc(OCCNC(=O)c2ccc(C(=O)O)nc2)cc1,Cc1ccc(OCCCC(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)cc1,394.8362
CN1CCN(C(=O)c2ccccc2NC(=O)N(CCCOCC(=O)O)CCOCC(=O)O)CC1,O=C(Nc1cccc(OCC2CO2)c1)C(=O)c1ccc(OCC2CO2)cc1,383.0885
Cc1ccccc1C(c1ccccc1C)C(CC(=O)O)CC(=O)O,CC(C)Oc1ccc(NC(=O)N(CC2CO2)CC2CO2)cc1C(N)=O,450.7026
Cc1nn(Cc2ccccc2)c(C)c1CNC(=O)C(=O)N(CCC(=O)O)CCC(=O)O,CNC(=O)CN1CCC(NC(=O)c2ccc(OCC3CO3)cc2OCC2CO2)CC1,371.4374
Cc1ccc(NC(=O)Nc2ccc(COCC(=O)O)c(COCC(=O)O)c2)cc1OCCC(C)C,CCOc1cc(CN2CCc3c(cccc3OCC3CO3)C2)ccc1OCC1CO1,367.662
Cc1cccc(OCCC(=O)NC(COCC(=O)O)COCC(=O)O)c1C,CCN1CCN(c2ccc(NC(=O)c3ccc(C)c(OCC4CO4)c3OCC3CO3)cc2)CC1,394.899
O=C(O)CCCCNCCCCCCNC(=O)COCCCC(=O)O,O=C(CCc1ccncc1)Nc1ccc(COCC2CO2)c(COCC2CO2)c1,315.8677
CC1CCC(N(C)C(=O)Nc2ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc2)CC1,CC(C)(C)Oc1ccccc1NC(=O)NCCc1ccc(OCC2CO2)c(OCC2CO2)c1,415.1702
O=C(O)c1ccc2cc3ccc(C(=O)O)cc3cc2c1,CC1CCC(CC(=O)NCc2cccc(OCC3CO3)c2OCC2CO2)CC1,377.2389
CC(=O)c1ccccc1C(=O)N(CCC(=O)O)CCC(=O)O,CCCCCCCC(=O)N(CC1CO1)CC1CO1,357.5927
O=C(O)CCCCNC(=O)Cc1cccc(C(=O)O)c1,COc1cccc(C(=O)NCc2ccc(OCC3CO3)cc2OCC2CO2)c1OC(C)C,357.1124
O=C(O)CCOCC(=O)NCc1cn(CCC(=O)O)nn1,CCOCCn1cc(C(=O)NCc2ccc(OCC3CO3)c(OCC3CO3)c2)cn1,351.0444
CC(C)NC(=O)c1ccc(C(=O)NC(COCC(=O)O)COCC(=O)O)cc1,CCN(CC)c1ccc(NC(=O)C=Cc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,366.4939
CCc1ccccc1CNC(=O)C(CCC(=O)O)CCC(=O)O,Cc1cccc(NC(=O)N(CC2CO2)CC2CO2)c1C(=O)N1CCCC1,367.3746
Cc1cc(C)c(C(=O)O)cc1C=CC(=O)c1ccc(OCCCC(=O)O)cc1,O=C(Nc1ncccc1OCC1CO1)c1ccccc1OCC1CO1,411.4466
CCN(C(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1)C1CC1,CCc1ccc(CN(C)C(=O)c2ccc3ccc(OCC4CO4)cc3c2OCC2CO2)cc1,392.8082
O=C(O)CCN(CCC(=O)O)C(=O)COC(=O)C1(Cc2ccccc2)CCOCC1,COc1ccc(OCCN(C)C(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1,370.2863
CC(CC(=O)O)C(=O)O,CCN(CCNC(=O)c1ccnc(OCC2CO2)c1)C(=O)c1ccccc1OCC1CO1,372.7837
O=C(O)COCc1ccc(NC(=O)C2CCC(NC(=O)C3CC3)CC2)cc1COCC(=O)O,Cc1cccc(C(=O)N2CCN(C(=O)c3ccc(OCC4CO4)cc3)CC2)c1OCC1CO1,432.7474
O=C(O)CCN(CCC(=O)O)C(=O)C(=O)Nc1cccc(NC(=O)C2CC2)c1,CC(=O)Nc1ccc(CC(=O)NCCc2ccc(OCC3CO3)c(OCC3CO3)c2)cc1,409.1949
C=CCOc1cccc(CNCCCC(C(=O)O)C(=O)O)c1,Cc1ccc(NC(=O)N(C)C)c(C(=O)OCC(=O)N(CC2CO2)CC2CO2)c1,378.0283
CCOc1ccc(C(=O)N2CCCCC2)cc1NC(=O)NC(COCC(=O)O)COCC(=O)O,COc1ccc(C(=O)N2CCN(C)CC2)cc1NC(=O)c1ccc(OCC2CO2)cc1OCC1CO1,401.1354
O=C(O)c1cc(C(=O)N2CCCCC2C(=O)O)ccn1,c1ccc2c(OCC3CO3)ccc(OCC3CO3)c2c1,405.4477
CCn1nccc1NC(=O)C(=O)Nc1ccc(C(=O)N(CCC(=O)O)CCC(=O)O)cc1,CN(CCC1CO1)C(=O)Nc1ccc(C(=O)NCC2CO2)cc1,439.6033
COc1cccc(NC(=O)c2ccccc2NC(=O)C(CCC(=O)O)CCC(=O)O)c1,CC(=O)Nc1cccc(NC(=O)C(=O)N(CC2CO2)CC2CO2)c1C,442.0263
CC(NCc1ccccc1C(=O)O)C(=O)O,O=C(COC(=O)c1ccc(NC(=O)C2CO2)cc1)NC(=O)NCC1CO1,390.2258
COc1ccccc1CCCN(CCCOCC(=O)O)CCOCC(=O)O,O=C(OCCCN1CCCC1)c1cc(OCC2CO2)ccc1OCC1CO1,294.3891
Cn1c(NC(=O)C(CCC(=O)O)CCC(=O)O)nc2cccnc21,CNCc1ccc(NC(=O)c2cccc(OCC3CO3)c2OCC2CO2)cc1,399.2687
CC(C)N1CCC(CCNC(=O)N(CCC(=O)O)CCC(=O)O)CC1,N#Cc1ccc(OCC2CO2)c(NC(=O)C=Cc2cccc(OCC3CO3)c2)c1,352.0956
O=C(O)CCCCC(=O)NC1(CC(=O)O)CC1,CCN1CCN(Cc2ccc(CNC(=O)N(CC3CO3)CC3CO3)cc2)CC1,328.7558
O=C(O)CCN(CCC(=O)O)C(=O)NC1CCN(CC(=O)Nc2ccccc2)CC1,COc1ccc(CNC(=O)Cc2cc(OC)c(OCC3CO3)c(OC)c2)c(OCC2CO2)c1,387.0484
COC(=O)CCCC(=O)NC(COCC(=O)O)COCC(=O)O,O=C(Nc1ccc(N2CCCCCC2)cc1)c1ccc(OCC2CO2)cc1OCC1CO1,360.806
O=C(O)COCCCN(CCOCC(=O)O)C(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,O=C(OCCOc1ccc2ccccc2c1)c1ccc(OCC2CO2)cc1OCC1CO1,351.8066
COc1cc(COCC(=O)O)c(OCc2cccc(C(N)=O)c2)c(COCC(=O)O)c1,COc1cc(C(=O)N2CCN(CC(=O)N(CC3CO3)CC3CO3)CC2)ccc1C,389.758
O=C(O)CCN(CC(=O)O)C(=O)CC=CCc1ccccc1,CN(Cc1ccccc1CNC(=O)COCCC1CO1)C(=O)CCC1CO1,348.7222
